oa_code,rnk,appliance_callsign,drive_time
E00101733,7,KV07P1,19.52
E00101734,7,KV07P1,19.13
E00101735,7,KV04P2,21.34
E00101736,7,KV04P2,21.08
E00101737,7,KV07P1,18.88
E00101738,7,KV07P1,19.92
E00101739,7,KV07P1,18.54
E00101740,7,KV07P1,18.57
E00101741,7,KV07P1,18.94
E00101742,7,KV07P1,19.1
E00101743,7,KV07P1,18.59
E00101744,7,KV07P1,22.02
E00101745,7,KV07P1,19.55
E00101746,7,KV07P1,18.63
E00101747,7,KV07P1,19.86
E00101748,7,KV07P1,19.45
E00101749,7,KV07P1,19.5
E00101750,7,KV07P1,18.66
E00101751,7,KV07P1,19.28
E00101752,7,KV04P1,15.72
E00101753,7,KV04P1,14.76
E00101754,7,KV04P1,15.43
E00101755,7,KV04P1,15.5
E00101756,7,KV04P1,15.31
E00101757,7,KV04P1,15.5
E00101758,7,KV04P1,14.9
E00101759,7,KV04P1,14.85
E00101760,7,KV04P1,14.65
E00101761,7,KV04P1,15.3
E00101762,7,KV04P1,15.32
E00101763,7,KV04P1,15.2
E00101764,7,KV04P1,15.09
E00101765,7,KV04P1,15.21
E00101766,7,KV04P1,15.01
E00101767,7,KV04P1,14.86
E00101768,7,KV04P1,15.58
E00101769,7,KV04P1,14.97
E00101770,7,KV04P1,19.16
E00101771,7,KV09P1,27.21
E00101772,7,KV04P1,22.41
E00101773,7,KV05P1,21.96
E00101774,7,KV05P1,22.23
E00101775,7,KV06P1,21.32
E00101776,7,KV09P1,28.89
E00101777,7,KV04P2,27.78
E00101778,7,KV09P1,25.17
E00101779,7,KV46P1,25.49
E00101780,7,KV13P2,26.24
E00101781,7,KV13P2,27.5
E00101782,7,KV13P2,27.15
E00101783,7,KV01P1,28.51
E00101784,7,KV13P2,27.51
E00101785,7,KV44P2,22.72
E00101786,7,KV05P1,16.51
E00101787,7,KV05P1,14.86
E00101788,7,KV05P1,17.05
E00101789,7,KV05P1,18.37
E00101790,7,KV05P1,18.03
E00101791,7,KV05P1,17.46
E00101792,7,KV11P1,17.59
E00101793,7,KV11P1,18.09
E00101794,7,KV05P1,18.0
E00101795,7,KV05P1,18.01
E00101796,7,KV05P1,18.84
E00101797,7,KV01P2,24.09
E00101798,7,KV02P1,18.51
E00101800,7,KV04P1,15.62
E00101801,7,KV04P1,15.93
E00101802,7,KV04P1,16.11
E00101803,7,KV04P1,16.1
E00101804,7,KV04P1,16.34
E00101805,7,KV04P1,15.98
E00101806,7,KV04P1,15.57
E00101807,7,KV04P1,15.95
E00101808,7,KV04P1,17.11
E00101809,7,KV04P1,16.74
E00101810,7,KV04P1,16.34
E00101811,7,KV04P1,16.39
E00101812,7,KV14P1,19.34
E00101813,7,KV14P1,18.98
E00101814,7,KV14P1,19.45
E00101815,7,KV15P1,18.21
E00101816,7,KV14P1,19.86
E00101817,7,KV14P1,20.43
E00101818,7,KV15P1,19.26
E00101819,7,KV14P1,19.82
E00101820,7,KV15P1,17.55
E00101821,7,KV15P1,18.42
E00101822,7,KV14P1,18.6
E00101823,7,KV14P1,19.03
E00101824,7,KV14P1,18.53
E00101825,7,KV07P1,21.3
E00101826,7,KV07P1,22.06
E00101827,7,KV07P1,22.41
E00101828,7,KV07P1,18.88
E00101829,7,KV07P1,16.82
E00101830,7,KV01P2,17.63
E00101831,7,KV01P2,20.5
E00101832,7,KV01P2,18.85
E00101833,7,KV01P2,18.84
E00101834,7,KV01P2,18.4
E00101835,7,KV01P2,13.07
E00101836,7,KV01P2,13.17
E00101837,7,KV14P1,17.99
E00101838,7,KV04P2,20.49
E00101839,7,KV04P2,19.86
E00101841,7,KV04P2,20.47
E00101842,7,KV04P2,20.7
E00101843,7,KV01P2,19.22
E00101844,7,KV01P2,19.44
E00101845,7,KV01P2,19.48
E00101846,7,KV01P2,19.08
E00101847,7,KV01P2,18.66
E00101848,7,KV01P2,19.07
E00101849,7,KV01P2,19.01
E00101850,7,KV01P2,18.8
E00101851,7,KV01P2,19.12
E00101852,7,KV01P2,18.93
E00101853,7,KV01P2,18.75
E00101854,7,KV01P2,19.59
E00101855,7,KV01P2,19.42
E00101856,7,KV01P2,18.94
E00101857,7,KV01P2,18.83
E00101858,7,KV01P2,19.42
E00101859,7,KV01P2,18.82
E00101860,7,KV01P2,18.39
E00101861,7,KV01P2,18.55
E00101862,7,KV01P2,18.62
E00101863,7,KV01P2,18.21
E00101864,7,KV01P2,17.94
E00101865,7,KV01P2,18.28
E00101866,7,KV01P2,18.48
E00101867,7,KV01P2,18.44
E00101868,7,KV01P2,19.12
E00101869,7,KV01P2,20.22
E00101870,7,KV01P2,22.03
E00101871,7,KV01P2,19.07
E00101872,7,KV01P2,19.78
E00101873,7,KV01P2,18.94
E00101874,7,KV01P2,20.12
E00101875,7,KV01P2,18.47
E00101876,7,KV01P2,20.59
E00101877,7,KV01P2,18.67
E00101878,7,KV01P2,19.21
E00101879,7,KV05P1,17.95
E00101880,7,KV05P1,16.99
E00101881,7,KV05P1,18.64
E00101882,7,KV05P1,16.14
E00101883,7,KV05P1,20.3
E00101884,7,KV04P1,15.03
E00101885,7,KV03P1,20.52
E00101886,7,KV04P1,16.64
E00101887,7,KV04P1,15.04
E00101888,7,KV04P1,15.5
E00101889,7,KV04P1,16.94
E00101890,7,KV04P1,17.28
E00101891,7,KV04P1,16.12
E00101892,7,KV04P1,15.65
E00101893,7,KV04P1,16.93
E00101894,7,KV04P1,17.48
E00101895,7,KV04P1,21.13
E00101896,7,KV03P1,23.96
E00101897,7,KV04P1,17.91
E00101898,7,KV04P1,20.25
E00101899,7,KV05P1,17.29
E00101900,7,KV15P1,14.18
E00101901,7,KV04P1,14.15
E00101902,7,KV14P1,15.14
E00101903,7,KV14P1,14.82
E00101904,7,KV14P1,16.85
E00101905,7,KV14P1,16.07
E00101906,7,KV14P1,16.01
E00101907,7,KV14P1,15.89
E00101908,7,KV14P1,15.41
E00101909,7,KV14P1,16.06
E00101910,7,KV14P1,15.38
E00101911,7,KV14P1,15.13
E00101912,7,KV14P1,15.82
E00101913,7,KV14P1,15.44
E00101914,7,KV14P1,16.01
E00101915,7,KV01P1,31.69
E00101916,7,KV01P2,27.12
E00101917,7,KV01P2,25.57
E00101918,7,KV01P2,27.3
E00101919,7,KV01P2,27.31
E00101920,7,KV01P2,26.86
E00101921,7,KV05P1,16.61
E00101922,7,KV11P2,14.37
E00101923,7,KV16P1,13.49
E00101924,7,KV16P1,17.08
E00101925,7,KV04P2,20.39
E00101926,7,KV16P1,17.0
E00101927,7,KV04P1,14.91
E00101928,7,KV04P1,14.91
E00101929,7,KV04P1,15.04
E00101930,7,KV04P1,14.68
E00101931,7,KV04P1,15.01
E00101932,7,KV04P1,15.22
E00101933,7,KV04P1,14.37
E00101934,7,KV04P1,15.48
E00101935,7,KV04P1,14.8
E00101936,7,KV04P1,14.38
E00101937,7,KV04P1,14.98
E00101938,7,KV04P1,14.6
E00101939,7,KV04P1,13.87
E00101940,7,KV02P2,26.19
E00101941,7,KV03P1,23.93
E00101942,7,KV44P2,22.25
E00101943,7,KV44P2,23.63
E00101944,7,KV06P1,26.53
E00101945,7,KV44P2,23.63
E00101946,7,KV04P1,15.09
E00101947,7,KV02P2,17.09
E00101948,7,KV04P1,16.09
E00101949,7,KV04P1,16.3
E00101950,7,KV04P1,15.64
E00101951,7,KV04P1,15.58
E00101952,7,KV04P1,15.36
E00101954,7,KV07P1,16.35
E00101955,7,KV03P1,18.18
E00101956,7,KV02P2,17.42
E00101957,7,KV04P1,15.85
E00101958,7,KV07P1,16.49
E00101959,7,KV44P2,21.86
E00101960,7,KV44P2,20.65
E00101961,7,KV44P2,21.14
E00101962,7,KV44P2,22.7
E00101963,7,KV44P2,20.86
E00101964,7,KV44P2,21.26
E00101965,7,KV44P2,21.59
E00101966,7,KV44P2,20.98
E00101967,7,KV44P2,21.84
E00101968,7,KV44P2,20.75
E00101969,7,KV44P2,21.13
E00101970,7,KV44P2,21.84
E00101971,7,KV44P2,22.15
E00101972,7,KV44P2,22.26
E00101973,7,KV35P1,25.29
E00101974,7,KV39P1,21.34
E00101975,7,KV01P1,22.61
E00101976,7,KV35P1,23.95
E00101977,7,KV35P1,23.83
E00101978,7,KV38P1,20.01
E00101979,7,KV64P1,20.49
E00101980,7,KV04P1,16.49
E00101981,7,KV04P1,16.3
E00101982,7,KV04P1,16.08
E00101983,7,KV04P1,15.44
E00101984,7,KV04P1,15.7
E00101985,7,KV04P1,15.79
E00101986,7,KV04P1,16.07
E00101987,7,KV04P1,15.41
E00101988,7,KV04P1,15.55
E00101989,7,KV04P1,15.45
E00101990,7,KV04P1,16.11
E00101991,7,KV04P1,15.77
E00101992,7,KV04P1,16.58
E00101993,7,KV04P1,16.49
E00101994,7,KV55P1,17.15
E00101995,7,KV31P1,17.09
E00101996,7,KV18P1,18.1
E00101997,7,KV31P2,19.22
E00101998,7,KV29P1,18.0
E00101999,7,KV31P2,19.38
E00102000,7,KV31P2,18.94
E00102001,7,KV31P1,15.44
E00102002,7,KV18P1,20.26
E00102003,7,KV18P1,18.94
E00102004,7,KV26P1,14.73
E00102005,7,KV26P1,14.61
E00102006,7,KV55P1,16.86
E00102007,7,KV24P1,15.11
E00102008,7,KV31P1,14.83
E00102009,7,KV47P1,10.39
E00102010,7,KV47P1,9.74
E00102011,7,KV47P1,9.64
E00102012,7,KV47P1,10.94
E00102013,7,KV47P1,10.28
E00102014,7,KV47P1,10.38
E00102015,7,KV47P1,9.75
E00102016,7,KV47P1,10.59
E00102017,7,KV47P1,10.05
E00102018,7,KV47P1,10.58
E00102019,7,KV47P1,9.61
E00102020,7,KV47P1,10.57
E00102021,7,KV58P1,12.66
E00102022,7,KV48P1,16.16
E00102023,7,KV50P1,14.73
E00102024,7,KV50P2,24.49
E00102025,7,KV22P1,19.82
E00102026,7,KV50P2,24.81
E00102027,7,KV51P1,24.74
E00102028,7,KV51P1,21.25
E00102029,7,KV49P1,22.93
E00102030,7,KV51P1,22.12
E00102031,7,KV48P1,17.2
E00102032,7,KV48P1,16.96
E00102033,7,KV48P1,16.25
E00102034,7,KV55P1,13.64
E00102035,7,KV48P1,11.21
E00102036,7,KV51P1,11.83
E00102037,7,KV51P1,10.05
E00102038,7,KV49P2,9.92
E00102039,7,KV18P2,11.49
E00102040,7,KV18P2,11.21
E00102041,7,KV17P1,17.87
E00102042,7,KV18P2,11.92
E00102043,7,KV19P1,12.78
E00102044,7,KV18P2,12.31
E00102045,7,KV55P1,25.95
E00102046,7,KV55P1,26.63
E00102047,7,KV55P1,25.16
E00102048,7,KV55P1,27.09
E00102049,7,KV55P1,25.62
E00102050,7,KV55P1,26.93
E00102051,7,KV55P1,27.8
E00102052,7,KV55P1,26.49
E00102053,7,KV55P1,26.32
E00102054,7,KV55P1,26.68
E00102055,7,KV55P1,26.06
E00102056,7,KV55P1,26.54
E00102057,7,KV55P1,26.75
E00102058,7,KV31P2,18.16
E00102059,7,KV31P2,18.64
E00102060,7,KV31P2,13.19
E00102061,7,KV31P2,15.02
E00102062,7,KV31P2,16.34
E00102063,7,KV55P1,26.41
E00102064,7,KV55P1,23.88
E00102065,7,KV55P1,25.48
E00102066,7,KV55P1,25.34
E00102067,7,KV55P1,25.2
E00102068,7,KV55P1,25.23
E00102069,7,KV55P1,25.0
E00102070,7,KV55P1,25.17
E00102071,7,KV22P1,12.53
E00102072,7,KV28P2,11.25
E00102073,7,KV21P1,10.38
E00102074,7,KV21P1,10.78
E00102075,7,KV21P1,10.61
E00102076,7,KV21P1,10.49
E00102077,7,KV21P1,9.31
E00102078,7,KV20P1,13.33
E00102079,7,KV53P1,18.22
E00102080,7,KV18P1,17.12
E00102081,7,KV47P1,17.81
E00102082,7,KV28P2,14.08
E00102083,7,KV28P2,12.9
E00102084,7,KV20P1,16.89
E00102085,7,KV50P1,16.23
E00102086,7,KV48P1,11.93
E00102087,7,KV51P1,13.92
E00102088,7,KV49P1,17.25
E00102089,7,KV50P1,15.39
E00102090,7,KV49P1,19.17
E00102091,7,KV50P2,18.91
E00102092,7,KV50P2,20.56
E00102093,7,KV49P1,18.91
E00102094,7,KV49P1,18.83
E00102095,7,KV50P1,16.48
E00102096,7,KV50P1,16.32
E00102097,7,KV31P1,12.5
E00102098,7,KV47P1,15.18
E00102099,7,KV50P1,16.8
E00102100,7,KV19P1,13.54
E00102101,7,KV48P1,13.83
E00102102,7,KV48P1,14.22
E00102103,7,KV48P1,14.34
E00102104,7,KV48P1,14.05
E00102105,7,KV48P1,13.23
E00102106,7,KV48P1,13.11
E00102107,7,KV48P1,13.36
E00102108,7,KV48P1,15.31
E00102109,7,KV22P1,12.67
E00102110,7,KV48P1,15.01
E00102111,7,KV22P1,12.75
E00102112,7,KV48P1,14.65
E00102113,7,KV48P1,14.47
E00102114,7,KV22P1,12.64
E00102115,7,KV48P1,14.33
E00102116,7,KV22P1,12.86
E00102117,7,KV48P1,14.28
E00102118,7,KV54P2,11.53
E00102119,7,KV48P1,14.41
E00102120,7,KV48P1,15.3
E00102121,7,KV22P1,12.76
E00102122,7,KV48P1,14.22
E00102123,7,KV48P1,13.78
E00102124,7,KV48P1,13.41
E00102125,7,KV48P1,13.71
E00102126,7,KV48P1,13.06
E00102127,7,KV48P1,13.69
E00102128,7,KV48P1,13.87
E00102129,7,KV48P1,13.8
E00102130,7,KV48P1,13.71
E00102131,7,KV48P1,14.01
E00102132,7,KV48P1,13.62
E00102133,7,KV48P1,13.74
E00102134,7,KV48P1,13.35
E00102135,7,KV48P1,13.3
E00102136,7,KV48P1,13.44
E00102137,7,KV31P2,21.19
E00102138,7,KV53P1,21.08
E00102139,7,KV24P1,19.98
E00102140,7,KV53P1,20.58
E00102141,7,KV53P1,20.45
E00102142,7,KV53P1,20.22
E00102143,7,KV53P1,20.42
E00102144,7,KV53P1,19.7
E00102145,7,KV53P1,19.57
E00102146,7,KV31P2,19.9
E00102147,7,KV53P1,20.15
E00102148,7,KV53P1,19.43
E00102149,7,KV31P2,19.91
E00102150,7,KV31P2,20.34
E00102151,7,KV31P1,8.39
E00102152,7,KV31P1,8.83
E00102153,7,KV31P1,8.68
E00102154,7,KV31P1,8.68
E00102155,7,KV31P1,8.56
E00102156,7,KV31P1,8.47
E00102157,7,KV31P1,8.55
E00102158,7,KV53P1,15.65
E00102159,7,KV53P1,15.65
E00102160,7,KV49P1,19.1
E00102161,7,KV53P1,14.87
E00102162,7,KV53P1,12.1
E00102163,7,KV53P1,14.89
E00102164,7,KV31P2,25.75
E00102165,7,KV31P2,27.98
E00102166,7,KV31P2,25.49
E00102167,7,KV31P2,26.44
E00102168,7,KV31P2,27.32
E00102169,7,KV31P2,28.81
E00102170,7,KV31P2,28.39
E00102171,7,KV31P2,28.26
E00102172,7,KV31P2,28.02
E00102173,7,KV31P2,28.08
E00102174,7,KV31P2,28.48
E00102175,7,KV31P2,28.54
E00102176,7,KV31P2,26.38
E00102177,7,KV31P2,22.47
E00102178,7,KV31P2,23.11
E00102179,7,KV31P2,31.0
E00102180,7,KV31P2,31.6
E00102181,7,KV31P2,22.49
E00102182,7,KV31P2,25.88
E00102183,7,KV55P1,24.87
E00102184,7,KV55P1,25.26
E00102185,7,KV29P1,26.36
E00102186,7,KV55P1,23.9
E00102187,7,KV55P1,26.5
E00102188,7,KV29P1,26.24
E00102189,7,KV55P1,26.11
E00102190,7,KV55P1,26.36
E00102191,7,KV49P1,20.38
E00102192,7,KV31P2,13.46
E00102193,7,KV47P1,14.18
E00102194,7,KV47P1,14.16
E00102195,7,KV31P2,12.95
E00102196,7,KV47P1,14.49
E00102197,7,KV47P1,14.15
E00102198,7,KV31P1,12.27
E00102199,7,KV31P2,12.71
E00102200,7,KV31P2,22.84
E00102201,7,KV31P2,27.74
E00102202,7,KV31P2,22.63
E00102203,7,KV31P2,22.48
E00102204,7,KV31P2,24.37
E00102205,7,KV31P2,22.44
E00102206,7,KV31P2,23.43
E00102207,7,KV31P1,17.56
E00102208,7,KV31P2,19.35
E00102209,7,KV31P2,24.07
E00102210,7,KV31P2,26.09
E00102211,7,KV31P2,23.99
E00102212,7,KV31P2,25.05
E00102213,7,KV17P2,13.23
E00102214,7,KV17P2,12.82
E00102215,7,KV19P1,11.76
E00102216,7,KV19P1,11.76
E00102217,7,KV19P1,13.37
E00102218,7,KV17P2,12.99
E00102219,7,KV19P1,13.66
E00102220,7,KV19P1,13.41
E00102221,7,KV17P2,13.3
E00102222,7,KV19P1,13.27
E00102223,7,KV17P2,13.3
E00102224,7,KV19P1,13.45
E00102225,7,KV19P1,13.76
E00102226,7,KV19P1,13.19
E00102227,7,KV19P1,12.48
E00102228,7,KV19P1,13.47
E00102229,7,KV19P1,13.95
E00102230,7,KV19P1,13.13
E00102231,7,KV19P1,13.41
E00102232,7,KV19P1,12.55
E00102233,7,KV19P1,12.75
E00102234,7,KV19P1,12.71
E00102235,7,KV19P1,12.86
E00102236,7,KV18P2,11.49
E00102237,7,KV19P1,13.42
E00102238,7,KV19P1,12.86
E00102239,7,KV19P1,12.94
E00102240,7,KV19P1,13.19
E00102241,7,KV19P1,12.74
E00102242,7,KV19P1,12.94
E00102243,7,KV55P1,10.9
E00102245,7,KV55P1,11.38
E00102246,7,KV53P1,9.47
E00102247,7,KV49P2,15.6
E00102248,7,KV49P2,15.6
E00102249,7,KV49P2,13.51
E00102250,7,KV49P2,14.43
E00102251,7,KV49P2,13.96
E00102252,7,KV49P2,15.05
E00102253,7,KV49P2,14.91
E00102254,7,KV49P2,15.3
E00102255,7,KV49P2,15.17
E00102256,7,KV49P2,15.72
E00102257,7,KV17P1,18.64
E00102258,7,KV18P1,22.78
E00102259,7,KV18P1,22.67
E00102260,7,KV26P1,17.37
E00102261,7,KV26P1,20.8
E00102262,7,KV22P1,22.08
E00102263,7,KV31P2,21.16
E00102264,7,KV31P2,20.8
E00102265,7,KV31P2,20.29
E00102266,7,KV31P2,20.46
E00102267,7,KV31P2,20.75
E00102268,7,KV31P2,20.76
E00102269,7,KV31P2,21.76
E00102270,7,KV31P2,22.96
E00102271,7,KV53P1,9.77
E00102272,7,KV53P1,9.76
E00102273,7,KV53P1,8.91
E00102274,7,KV53P1,8.84
E00102275,7,KV53P1,9.44
E00102276,7,KV53P1,9.05
E00102277,7,KV50P1,12.47
E00102278,7,KV30P2,12.31
E00102279,7,KV30P2,12.03
E00102280,7,KV31P2,8.89
E00102281,7,KV30P2,11.8
E00102282,7,KV30P2,11.69
E00102283,7,KV28P2,10.75
E00102284,7,KV28P2,10.41
E00102285,7,KV18P1,13.09
E00102286,7,KV18P1,13.07
E00102288,7,KV18P1,13.67
E00102289,7,KV18P1,13.05
E00102290,7,KV18P1,12.83
E00102291,7,KV18P1,13.15
E00102292,7,KV31P2,11.54
E00102293,7,KV31P1,9.32
E00102294,7,KV31P2,11.91
E00102295,7,KV31P1,12.1
E00102296,7,KV28P1,11.73
E00102297,7,KV17P1,18.06
E00102298,7,KV17P1,15.94
E00102299,7,KV28P1,12.94
E00102300,7,KV28P1,11.87
E00102301,7,KV17P1,16.04
E00102302,7,KV28P1,10.84
E00102303,7,KV28P1,10.89
E00102304,7,KV17P1,15.95
E00102305,7,KV17P1,15.85
E00102306,7,KV28P1,10.65
E00102307,7,KV28P1,10.97
E00102308,7,KV28P1,11.12
E00102309,7,KV20P1,13.57
E00102310,7,KV20P1,13.55
E00102311,7,KV18P1,17.78
E00102312,7,KV55P1,16.53
E00102313,7,KV55P1,16.26
E00102314,7,KV55P1,17.21
E00102315,7,KV55P1,15.84
E00102316,7,KV28P2,12.88
E00102317,7,KV55P1,15.87
E00102318,7,KV28P2,13.54
E00102319,7,KV28P2,13.89
E00102320,7,KV28P2,14.21
E00102321,7,KV17P2,8.84
E00102322,7,KV17P2,9.46
E00102323,7,KV17P2,9.17
E00102324,7,KV17P2,8.88
E00102325,7,KV17P3,7.8
E00102326,7,KV59P1,14.52
E00102327,7,KV17P2,9.45
E00102328,7,KV17P2,10.09
E00102329,7,KV17P2,9.46
E00102330,7,KV22P1,13.38
E00102331,7,KV22P1,14.09
E00102332,7,KV22P1,13.68
E00102333,7,KV17P2,11.98
E00102334,7,KV17P2,12.29
E00102335,7,KV17P2,12.0
E00102336,7,KV17P2,12.25
E00102337,7,KV17P1,17.1
E00102338,7,KV22P1,14.39
E00102339,7,KV22P1,14.15
E00102340,7,KV22P1,14.29
E00102341,7,KV22P1,14.03
E00102342,7,KV22P1,13.75
E00102343,7,KV22P1,14.28
E00102344,7,KV22P1,13.89
E00102345,7,KV22P1,13.93
E00102346,7,KV22P1,14.45
E00102347,7,KV22P1,13.26
E00102348,7,KV22P1,13.17
E00102349,7,KV17P2,11.92
E00102350,7,KV22P1,13.0
E00102351,7,KV27P1,11.29
E00102352,7,KV22P1,12.75
E00102353,7,KV27P1,11.78
E00102354,7,KV17P1,20.28
E00102355,7,KV17P1,20.33
E00102356,7,KV20P1,8.73
E00102357,7,KV30P2,11.26
E00102358,7,KV20P1,7.88
E00102359,7,KV30P2,10.72
E00102360,7,KV20P1,8.75
E00102361,7,KV30P2,11.42
E00102362,7,KV30P2,11.04
E00102363,7,KV30P2,11.71
E00102364,7,KV17P3,8.24
E00102365,7,KV30P2,10.68
E00102366,7,KV20P1,8.28
E00102367,7,KV17P3,7.29
E00102368,7,KV17P3,7.52
E00102369,7,KV20P1,8.61
E00102370,7,KV17P2,10.23
E00102371,7,KV19P1,9.37
E00102372,7,KV30P2,11.23
E00102373,7,KV18P1,11.69
E00102374,7,KV18P1,11.09
E00102375,7,KV30P2,8.71
E00102376,7,KV18P1,11.37
E00102377,7,KV30P2,9.33
E00102378,7,KV30P2,9.65
E00102379,7,KV18P1,11.73
E00102380,7,KV18P1,11.5
E00102381,7,KV18P1,11.61
E00102382,7,KV18P1,11.85
E00102383,7,KV18P1,11.46
E00102384,7,KV18P1,12.08
E00102385,7,KV18P1,11.3
E00102386,7,KV18P1,10.78
E00102387,7,KV18P1,11.3
E00102388,7,KV18P1,10.74
E00102389,7,KV18P1,11.49
E00102390,7,KV18P1,10.66
E00102391,7,KV18P1,11.64
E00102392,7,KV18P1,10.8
E00102393,7,KV18P1,10.49
E00102394,7,KV18P1,11.44
E00102395,7,KV18P1,10.97
E00102396,7,KV18P1,11.68
E00102397,7,KV18P1,12.42
E00102398,7,KV18P1,11.89
E00102399,7,KV18P1,12.09
E00102400,7,KV18P1,12.09
E00102401,7,KV18P1,11.53
E00102402,7,KV18P1,11.51
E00102403,7,KV18P1,11.76
E00102404,7,KV19P1,9.36
E00102405,7,KV18P1,11.31
E00102406,7,KV18P1,11.89
E00102407,7,KV18P1,12.37
E00102408,7,KV18P1,11.46
E00102409,7,KV18P1,11.76
E00102410,7,KV18P1,12.19
E00102411,7,KV18P1,11.22
E00102412,7,KV18P1,10.72
E00102413,7,KV18P1,11.25
E00102414,7,KV18P1,11.39
E00102415,7,KV17P3,8.51
E00102417,7,KV30P2,13.31
E00102418,7,KV28P1,9.51
E00102419,7,KV30P2,12.9
E00102420,7,KV25P1,11.2
E00102421,7,KV19P1,11.34
E00102422,7,KV30P2,13.09
E00102423,7,KV30P2,12.63
E00102424,7,KV30P2,13.76
E00102425,7,KV30P2,12.78
E00102426,7,KV28P1,9.61
E00102428,7,KV30P2,13.25
E00102429,7,KV22P1,12.21
E00102430,7,KV28P1,12.46
E00102431,7,KV17P1,17.74
E00102432,7,KV22P1,12.33
E00102433,7,KV59P1,14.89
E00102434,7,KV18P1,11.3
E00102435,7,KV18P1,11.95
E00102436,7,KV18P1,10.86
E00102437,7,KV18P1,10.25
E00102438,7,KV18P1,12.19
E00102439,7,KV18P1,11.81
E00102440,7,KV18P1,12.69
E00102441,7,KV18P1,11.24
E00102442,7,KV18P1,11.24
E00102443,7,KV18P1,11.52
E00102444,7,KV18P1,11.58
E00102445,7,KV18P1,11.45
E00102446,7,KV18P1,11.97
E00102447,7,KV18P1,11.2
E00102448,7,KV18P1,11.05
E00102449,7,KV18P1,10.76
E00102450,7,KV18P1,11.19
E00102451,7,KV28P1,13.63
E00102452,7,KV32P2,16.45
E00102453,7,KV45P1,17.26
E00102454,7,KV45P1,17.43
E00102455,7,KV45P1,17.54
E00102456,7,KV28P1,14.15
E00102457,7,KV45P1,17.3
E00102458,7,KV28P1,14.58
E00102459,7,KV32P1,19.71
E00102460,7,KV28P1,14.32
E00102461,7,KV28P1,14.18
E00102462,7,KV28P1,14.19
E00102463,7,KV28P1,13.98
E00102464,7,KV28P1,14.3
E00102465,7,KV28P1,14.3
E00102466,7,KV28P1,14.03
E00102467,7,KV28P1,13.72
E00102468,7,KV28P1,13.3
E00102469,7,KV28P1,13.65
E00102470,7,KV28P1,13.84
E00102471,7,KV28P1,13.73
E00102472,7,KV28P1,13.68
E00102473,7,KV28P1,13.31
E00102474,7,KV28P1,13.35
E00102475,7,KV28P1,13.39
E00102476,7,KV28P1,12.9
E00102477,7,KV17P1,19.1
E00102478,7,KV17P1,19.32
E00102479,7,KV17P2,13.52
E00102480,7,KV28P1,13.42
E00102481,7,KV28P1,12.59
E00102482,7,KV28P1,13.43
E00102483,7,KV28P1,13.77
E00102484,7,KV28P1,13.58
E00102485,7,KV59P1,19.41
E00102486,7,KV59P1,19.04
E00102487,7,KV59P1,19.29
E00102488,7,KV59P1,19.12
E00102489,7,KV17P2,14.95
E00102490,7,KV59P1,18.84
E00102491,7,KV28P1,13.38
E00102492,7,KV59P1,19.29
E00102493,7,KV17P2,15.35
E00102494,7,KV17P2,15.3
E00102495,7,KV17P2,13.89
E00102496,7,KV17P2,14.18
E00102497,7,KV17P2,13.12
E00102498,7,KV17P2,13.21
E00102499,7,KV17P2,12.08
E00102500,7,KV17P2,13.29
E00102501,7,KV17P2,13.03
E00102502,7,KV17P2,11.51
E00102503,7,KV28P1,13.93
E00102504,7,KV27P1,15.88
E00102505,7,KV27P1,13.6
E00102506,7,KV17P2,12.73
E00102507,7,KV17P2,8.99
E00102508,7,KV17P2,8.94
E00102509,7,KV17P2,8.33
E00102510,7,KV17P2,8.88
E00102511,7,KV17P2,9.03
E00102512,7,KV17P2,8.48
E00102513,7,KV17P2,8.9
E00102514,7,KV17P2,9.23
E00102515,7,KV30P2,19.55
E00102516,7,KV41P1,17.1
E00102517,7,KV41P1,16.56
E00102518,7,KV33P1,18.48
E00102519,7,KV33P1,18.36
E00102520,7,KV25P1,14.68
E00102521,7,KV33P1,18.24
E00102522,7,KV17P1,16.63
E00102523,7,KV41P1,16.91
E00102524,7,KV25P1,14.63
E00102525,7,KV41P1,16.93
E00102526,7,KV25P1,14.61
E00102527,7,KV33P1,19.37
E00102528,7,KV33P1,19.13
E00102529,7,KV17P1,16.72
E00102530,7,KV17P1,16.2
E00102531,7,KV17P1,15.89
E00102532,7,KV30P2,15.06
E00102533,7,KV17P1,18.6
E00102534,7,KV32P2,13.06
E00102535,7,KV45P2,12.96
E00102536,7,KV32P2,12.9
E00102537,7,KV30P2,13.15
E00102538,7,KV30P2,12.98
E00102539,7,KV28P2,11.65
E00102540,7,KV32P2,14.85
E00102541,7,KV32P2,15.43
E00102542,7,KV32P2,15.13
E00102543,7,KV32P2,14.86
E00102544,7,KV32P2,15.4
E00102545,7,KV32P2,15.15
E00102546,7,KV30P2,10.17
E00102547,7,KV17P3,8.63
E00102548,7,KV17P3,7.53
E00102549,7,KV30P2,10.72
E00102550,7,KV30P2,10.54
E00102551,7,KV18P2,8.03
E00102552,7,KV18P2,8.59
E00102553,7,KV30P2,9.84
E00102554,7,KV30P2,9.29
E00102555,7,KV30P2,9.35
E00102556,7,KV30P2,9.98
E00102557,7,KV30P2,9.69
E00102558,7,KV30P2,10.48
E00102559,7,KV30P2,9.79
E00102560,7,KV30P2,10.19
E00102561,7,KV30P2,10.29
